ID;Ring;Recapture;Date;Site;Xcoord;Ycoord;Sex;Repro;Age;AB;Mass;Spx_tot;Nyct_tot;Tiques;Infect_Status;N.Run;ID;meanCT_Poly;meanQuantity_Poly;meanCT_Bat;meanQuantity_Bat
134;I2754;NO;06.09.2021;LaCascade;46.545576;6.189664;M;NR;SAD;38.1;08.févr;0;2;NA;Infecte;3-oldMolly;134;22.1255;1.38722115425759E-06;16.1275;0.0000234565205742259
135;I2760;NO;06.09.2021;LaCascade;46.545576;6.189664;M;NR;AD;36.9;07.févr;1;2;NA;Infecte;repassage2;135;31.1145;4.46683592150962E-09;20.2655;9.61905038670593E-07
136;NO;NO;06.09.2021;LaCascade;46.545576;6.189664;M;NR;JUV;36.9;07.juil;2;3;NA;NoInfect;3-oldMolly;136;39.983;0,00E+00;16.7825;0.0000155030573319279
137;NO;NO;06.09.2021;LaCascade;46.545576;6.189664;M;R;AD;37.9;08.févr;1;1;NA;Infecte;3-oldMolly;137;31.649;2.70387331919624E-09;18.6435;2.67918862883358E-06
138;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;M;R;AD;35.9;07.mars;6;3;NA;Infecte;3-oldMolly;138;25.1965;1.85444032642178E-07;16.1955;0.0000224694546330212
139;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;35.9;09.janv;0;6;NA;Infecte;3-oldMolly;139;26.6765;7.03137741682617E-08;17.3205;0.0000110330686562788
140;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;38.2;08.août;5;12;NA;NoInfect;3-oldMolly;140;35.6335;0,00E+00;17.74;7.25181257265024E-06
141;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;M;NR;SAD;37.5;07.août;0;4;NA;Infecte;3-oldMolly;141;33.0995;1.04522280990568E-09;15.3475;0.0000214786845464958
142;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;36.8;09.août;5;12;NA;Infecte;3-oldMolly;142;33.346;8.89325815475168E-10;14.2905;0.0000418711054311352
143;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;39.1;10;2;5;NA;NoInfect;3-oldMolly;143;#DIV/0!;0,00E+00;15.955;0.0000261593938829186
144;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;37.9;08.mai;4;7;NA;Infecte;3-oldMolly;144;26.485;7.97143869192498E-08;15.338;0.0000386402642581192
145;NO;R;08.09.2021;MaisonRiviere;46.492753;6.479130;M;R;AD;38.5;07.mars;2;7;NA;NoInfect;3-oldMolly;145;#DIV/0!;0,00E+00;15.343;0.0000314490590164633
146;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;M;NR;SAD;35.3;7;16;15;NA;Infecte;3-oldMolly;146;22.207;1.31508177872119E-06;16.0785;0.0000241945605030137
147;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;O;JUV;37;06.mai;8;6;NA;Infecte;3-oldMolly;147;21.7945;1.72321851757419E-06;17.5725;9.40813562553603E-06
148;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;38;10.juin;1;6;NA;Infecte;3-oldMolly;148;27.3605;4.49149001195845E-08;17.202;0.000011891410957854
149;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.7;08.sept;1;6;NA;NoInfect;3-oldMolly;149;38.942;0,00E+00;20.5625;7.97394188911333E-07
150;NO;NO;08.09.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;36.7;09.févr;0;6;NA;NoInfect;3-oldMolly;150;#DIV/0!;0,00E+00;17.768;4.65724898728353E-06
160;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;36.1;07.mai;0;2;NA;Infecte;Repassage1;160;29.3275;1.07125115788432E-08;16.669;0.0000139680430922543
161;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;35.6;07.avr;0;7;NA;NoInfect;3-oldMolly;161;#DIV/0!;0,00E+00;16.7195;0.0000135429057292167
162;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;F;PL;AD;37.6;07.juil;1;5;NA;NA;NA;NA;NA;NA;NA;NA
163;NO;R;04.10.2021;Dorigny;46.521435;6.583685;F;O;AD;37.1;06.juil;1;2;NA;Infecte;Repassage1;163;32.612;1.23137126852128E-09;17.6075;0.0000078644290419876
164;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;37.6;07.juil;0;9;NA;NoValeur;repassage2;164;38.557;NA;19.359;1.70514310715037E-06
165;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;36.8;07.févr;1;5;NA;Infecte;3-oldMolly;165;28.622;1.9651596450185E-08;19.067;3.21890875128835E-06
167;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.7;07.févr;0;1;NA;NoInfect;3-oldMolly;167;#DIV/0!;0,00E+00;21.4465;4.56263343551774E-07
168;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;36.7;06.août;0;4;1;plusADN;repassage2;168;35.954;NA;18.313;5.10662505003066E-06
169;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;M;NR;AD;39;07.avr;0;3;NA;Infecte;3-oldMolly;169;27.633;3.75701979437891E-08;16.731;0.0000134479154755489
170;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;39.1;7;0;4;NA;plusADN;repassage2;170;32.679;NA;18.351;0.0000049892235220736
171;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;38.8;7;0;3;NA;Infecte;3-oldMolly;171;30.807;4.69460781096251E-09;18.044;6.02058219861457E-06
172;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;38.7;06.juil;3;4;NA;Infecte;Repassage1;172;31.999;1.84387835166246E-09;18.5735;4.35400465365664E-06
173;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;M;R;SAD;37.6;07.mai;0;5;NA;Infecte;3-oldMolly;173;32.3485;1.70972176788912E-09;19.4595;1.60028148147854E-06
174;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;F;O;SAD;34.7;06.mars;4;13;NA;Infecte;3-oldMolly;174;23.7395;4.81770349962255E-07;16.201;0.000012528974457748
175;NO;R;04.10.2021;Dorigny;46.521435;6.583685;M;NR;SAD;38.1;07.mai;4;3;NA;NoInfect;3-oldMolly;175;#DIV/0!;0,00E+00;15.6195;0.0000265527505934164
176;NO;NO;04.10.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.8;06.juil;1;5;NA;NA;NA;NA;NA;NA;NA;NA
177;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.4;09.avr;10;8;NA;NA;NA;NA;NA;NA;NA;NA
178;NO;R;27.05.2022;Dorigny;46.521435;6.583685;M;NR;AD;34.6;06.mai;1;4;NA;Infecte;3+5OnlyBat;178;31.9615;3.05847718877105E-09;15.0305;0.0000172411784702173
179;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.4;08.mai;17;4;NA;NA;NA;NA;NA;NA;NA;NA
180;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.9;09.mars;9;3;NA;NA;NA;NA;NA;NA;NA;NA
181;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.2;09.janv;3;5;NA;NA;NA;NA;NA;NA;NA;NA
182;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.4;08.mars;8;3;NA;NA;NA;NA;NA;NA;NA;NA
183;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.1;09.mars;6;7;NA;NA;NA;NA;NA;NA;NA;NA
184;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;37.6;10.févr;6;4;NA;NA;NA;NA;NA;NA;NA;NA
185;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;M;NR;AD;38.6;07.juil;1;2;NA;NoInfect;3;185;19.2685;0,00E+00;18.9725;2.85102716520302E-06
186;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;SAD;38;09.janv;3;2;NA;NA;NA;NA;NA;NA;NA;NA
187;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.7;08.avr;37;3;NA;NA;NA;NA;NA;NA;NA;NA
188;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;37.3;09.janv;13;8;NA;NA;NA;NA;NA;NA;NA;NA
189;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;O;SAD;37.7;07.août;3;5;NA;Infecte;3+5OnlyBat;189;24.7855;2.92907901773045E-07;15.702;0.0000110035683717332
190;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;SAD;37.7;08.sept;6;4;NA;NA;NA;NA;NA;NA;NA;NA
191;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.6;09.févr;26;8;NA;NA;NA;NA;NA;NA;NA;NA
192;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;37.8;08.mai;8;3;NA;NA;NA;NA;NA;NA;NA;NA
193;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;37;09.janv;6;9;NA;NA;NA;NA;NA;NA;NA;NA
194;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;37.6;09.janv;0;5;NA;NA;NA;NA;NA;NA;NA;NA
195;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.6;09.janv;0;9;NA;NA;NA;NA;NA;NA;NA;NA
196;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.7;08.mai;4;5;NA;NA;NA;NA;NA;NA;NA;NA
197;D2808;NO;27.05.2022;Dorigny;46.521435;6.583685;M;NR;AD;37;07.juil;5;1;NA;Infecte;3+5OnlyBat;197;24.9605;2.62068751790492E-07;15.988;9.08796097972067E-06
198;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;M;NR;SAD;37.8;07.mai;0;1;NA;NoInfect;3;198;37.0275;0,00E+00;15.5485;0.0000241638521456207
199;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;M;NR;SAD;38.1;06.avr;1;4;NA;NoInfect;3+5OnlyBat;199;#DIV/0!;0,00E+00;19.9595;6.38214399946091E-07
200;D2864;R;27.05.2022;Dorigny;46.521435;6.583685;M;NR;AD;39.4;07.août;5;4;NA;NoInfect;3;200;19.734;0,00E+00;16.4955;0.0000133800283745821
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;37.8;09.juin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.2;08.juin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;E3371;NO;27.05.2022;Dorigny;46.521435;6.583685;F;O;AD;37.9;07.avr;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.1;08.juin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.2;08.juil;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.3;08.mai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;38.1;09.août;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;SAD;37.8;10.févr;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;O;AD;39.6;07.mai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;O;AD;38.6;06.mai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.5;09.août;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.5;08.mai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;D2836;R;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.8;08.janv;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;39.4;08.sept;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;AD;36.7;09.janv;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;F;P;SAD;37.8;08.juin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;27.05.2022;Dorigny;46.521435;6.583685;M;NR;AD;35.7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
201;NO;NO;28.06.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;40.6;08.avr;7;7;NA;NoInfect;3;201;0;0,00E+00;14.2125;0.0000556319055521712
202;NO;NO;28.06.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;37.7;08.févr;9;2;NA;NoInfect;3+5OnlyBat;202;#DIV/0!;0,00E+00;14.8725;0.0000191627202466907
203;NO;NO;28.06.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;38;08.janv;3;2;NA;Infecte;Repassage1;203;30.7865;4.0978608608295E-09;15.182;0.0000303749510604559
204;NO;NO;28.06.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;38;07.août;7;7;NA;NoInfect;3+5OnlyBat;204;34.868;0,00E+00;14.516;0.0000243220726226025
205;NO;NO;28.06.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;38.8;08.janv;12;3;NA;Infecte;3+5OnlyBat;205;32.496;2.17738307420902E-09;14.385;0.0000265490383387869
206;NO;NO;28.06.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;37.5;08.janv;4;4;NA;Infecte;3;206;29.9865;5.54143306035754E-09;17.472;7.27362910870965E-06
207;NO;NO;13.07.2022;Boisdelarape;46.821088 ;6.616786;M;R;AD;37.6;05.juil;0;4;NA;Infecte;3+5OnlyBat;207;27.941;3.94028225613237E-08;17.6955;2.90089944531292E-06
208;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;36.5;7;10;30;NA;NoInfect;3+5OnlyBat;208;#DIV/0!;0,00E+00;2438330,00;0.0000737399069001959
209;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;39.8;08.févr;24;5;NA;Infecte;3;209;31.579;1.98229592835039E-09;18.551;3.70902672027265E-06
210;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;38.8;08.juin;8;4;NA;NoInfect;3+5OnlyBat;210;#DIV/0!;0,00E+00;16.9795;4.68264086656267E-06
211;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;JUV;38.4;08.janv;17;4;NA;Infecte;3;211;15.5175;0.0000630916615966463;13.7555;0.0000739955745734705
212;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;JUV;35.6;06.janv;13;6;NA;Infecte;3+5OnlyBat;212;21.3145;2.66097879411591E-06;17.219;3.98960061370052E-06
213;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;O;JUV;36.6;06.mai;13;8;NA;Infecte;3+5OnlyBat;213;21.418;2.49152954145838E-06;1912380,00;0.0000811944932534679
214;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;39;07.juil;11;11;NA;Infecte;Repassage1;214;30.9105;3.7764879273555E-09;17.2915;3.80077538218481E-06
215;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;38.6;07.janv;10;3;NA;NoInfect;3;215;0;0,00E+00;22.7065;2.77206192426218E-07
216;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;36.2;7;12;7;NA;NA;NA;NA;NA;NA;NA;NA
217;E3375;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;37.5;07.févr;4;6;NA;Noinfect;Repassage1;217;33.758;0,00E+00;15.698;0.0000220110257528971
218;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;38;7;35;12;NA;NoInfect;3;218;37.7575;0,00E+00;13.6355;0.0000797507704786045
219;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;36.8;06.juin;23;6;NA;NoInfect;3;219;0;0,00E+00;21.962;4.41183374297925E-07
220;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;SAD;36.6;07.févr;1;6;NA;Infecte;Repassage1;220;32.5865;1.25222700788234E-09;16.928;4.84672899226071E-06
221;D2836;R;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;36.8;7;32;6;NA;plusADN;Repassage1;221;#DIV/0!;NA;16.9175;0.00000488088305933
222;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;SAD;38.9;7;5;4;NA;Infecte;3+5OnlyBat;222;26.7275;8.52242572110798E-08;2814530,00;0.0000688314334137544
223;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;38;07.mai;33;9;NA;NoInfect;3;223;0;0,00E+00;19.5185;2.02765361022194E-06
224;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;JUV;36.1;06.janv;21;5;NA;Infecte;3;224;28.766;1.21839013818878E-08;17.395;7.63174792622474E-06
225;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;38.4;07.févr;4;7;NA;NA;NA;NA;NA;NA;NA;NA
226;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;38.9;07.mars;10;10;NA;Infecte;3;226;25.4495;1.03647610317936E-07;14.779;0.0000390624325118967
227;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;37.2;06.avr;8;9;NA;Infecte;3;227;25.5725;9.57362770677927E-08;17.4505;7.37189752866779E-06
228;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;JUV;37.3;07.févr;9;5;NA;Infecte;3+5OnlyBat;228;13.0495;0.000509248634315212;13.737;0.0000409502684220071
229;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;O;JUV;37.9;06.août;21;9;NA;Infecte;3;229;17.817;0.0000142992278882006;14.276;0.0000534700510917941
230;NO;R;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;37.6;06.juil;28;9;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;37.1;06.juil;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;37.9;7;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;36.5;06.avr;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;35.6;06.mars;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;JUV;36.2;06.mars;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;M;NR;AD;36.7;07.janv;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;O;AD;37.6;06.avr;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;O;AD;39.5;8;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;19.07.2022;Dorigny;46.521435;6.583685;F;L;AD;39;07.juil;P;P;NA;NA;NA;NA;NA;NA;NA;NA
231;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;36.6;07.juil;5;4;NA;NoInfect;3;231;19.8285;0,00E+00;14.802;0.0000385056565110201
232;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;JUV;38.1;06.mai;1;11;NA;Infecte;3;232;22.197;8.46038182411336E-07;13.9615;0.0000650674901942003
233;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;36.6;07.sept;13;9;NA;Infecte;3+5OnlyBat;233;33.0015;1.57895977313574E-09;16.624;5.93941714177665E-06
234;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;37.6;07.mars;24;11;NA;NoInfect;3;234;38.675;0,00E+00;14.8745;0.0000368020075334608
235;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;39.3;07.mars;9;4;NA;Infecte;3+5OnlyBat;235;16.4185;0.0000598109615087418;13.777;0.0000398693336892016
236;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;JUV;35.6;06.mai;6;3;NA;Infecte;3+5OnlyBat;236;16.436;0.0000591492441572992;18.645;1.53728976691203E-06
237;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.2;06.sept;3;4;NA;Infecte;3+5OnlyBat;237;33.074;1.5078373619506E-09;17.674;2.94291168351074E-06
238;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;39.3;07.mai;12;6;NA;NoInfect;3;238;0;0,00E+00;17.0565;9.42721260915743E-06
239;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;SAD;37.2;07.mars;7;9;NA;Infecte;3+5OnlyBat;239;31.045;5.47699370605918E-09;19.268;1.01346530958346E-06
240;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;36.9;07.févr;18;10;NA;NA;NA;NA;NA;NA;NA;NA
241;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;JUV;37.6;07.sept;8;8;NA;Infecte;3;241;15.349;0.000070341324405328;16.9375;0.000010154098365657
242;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;38;7;13;10;NA;Infecte;3;242;23.3085;4.12841713220821E-07;16.609;0.0000124649312888087
243;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;38.6;07.mars;14;9;NA;Infecte;3;243;25.5325;9.82404719456406E-08;18.0155;5.18109138326868E-06
244;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;38.2;07.mars;0;9;NA;Infecte;3+5OnlyBat;244;28.0825;3.60131010027985E-08;16.795;5.29758384580878E-06
245;NO;R;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;SAD;36.6;06.juil;5;10;NA;NA;NA;NA;NA;NA;NA;NA
246;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;L;SAD;35.6;06.juil;21;8;NA;NoValeur;repassage2;246;32.681;NA;17.993;5.25436775884196E-06
247;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;L;AD;38;07.juil;12;5;NA;Infecte;3;247;28.3235;1.62121346399113E-08;17.153;8.87614628458764E-06
248;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;39.6;07.mars;19;5;NA;Infecte;3;248;24.5665;1.83276275971688E-07;14.374;0.0000502973534807991
249;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;37.1;06.avr;6;1;NA;Infecte;3+5OnlyBat;249;13.607;0.000357280560526326;17.9535;2.44117000442892E-06
250;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;38.6;07.mars;8;3;NA;Infecte;Repassage1;250;29.9845;6.94963895001564E-09;15.0895;0.0000321803032859863
251;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.3;7;14;3;NA;Noinfect;Repassage1;251;37.146;0,00E+00;14.825;0.0000379568165114424
252;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.9;07.janv;3;6;NA;NoInfect;3+5OnlyBat;252;#DIV/0!;0,00E+00;18.788;1.39708294162205E-06
253;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;35.6;06.avr;2;2;NA;Infecte;3+5OnlyBat;253;32.9085;1.67512603130247E-09;19.5375;8.46319070637254E-07
254;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;JUV;37.7;06.févr;9;5;NA;Infecte;3;254;19.7205;4.18476304531523E-06;16.627;0.0000123256694818152
NA;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;38;07.juil;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.8;07.juin;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;P;AD;38.9;08.févr;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;F;O;JUV;37.9;07.mai;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;21.07.2022;MaisonRiviere;46.492753;6.479130;M;NR;AD;35.8;07.févr;P;P;NA;NA;NA;NA;NA;NA;NA;NA
255;NO;NO;27.07.2022;GrottesauxFees;46.699339;6.341309;M;R;AD;38.4;09.janv;3;0;NA;NoInfect;3;255;36.7445;0,00E+00;17.233;0.0000084438081508715
256;NO;NO;27.07.2022;GrottesauxFees;46.699339;6.341309;M;NR;AD;37.4;08.févr;0;3;NA;NoInfect;3;256;0;0,00E+00;20.084;1.42462378126601E-06
257;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;AD;36.9;07.mars;0;6;NA;Noinfect;Repassage1;257;37.0305;0,00E+00;14.571;0.0000234436991766949
258;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;SAD;37;07.févr;0;1;NA;Noinfect;Repassage1;258;37.571;0,00E+00;16.5785;0.0000127045039359024
259;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;NR;AD;38.5;08.mai;2;3;NA;Infecte;3;259;31.35;2.29809562755798E-09;15.426;0.0000260839284845734
260;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;AD;37.4;07.avr;1;3;NA;Infecte;3;260;30.505;3.96517030119047E-09;14.8595;0.0000371481895153721
261;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;AD;38.5;07.sept;7;7;NA;NA;NA;NA;NA;NA;NA;NA
262;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;SAD;38.2;06.juin;2;4;NA;Infecte;3;262;24.712;1.66845950895011E-07;16.055;0.0000176143283732221
263;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;AD;36.6;8;2;3;NA;Infecte;3+5OnlyBat;263;26.974;7.2862975457037E-08;18.929;1.27136289524348E-06
264;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;SAD;36;06.sept;3;4;NA;Infecte;3;264;31.651;1.89227154834648E-09;24.8445;7.2986421527505E-08
265;NO;NO;28.07.2022;Arboretum;46.518185;6.360581;M;R;AD;37;07.août;2;3;NA;Noinfect;Repassage1;265;33.8965;0,00E+00;17.9785;2.40069459940827E-06
266;NO;NO;07.06.2023;MaisonRiviere;46.492753;6.479130;F;P;SAD;39.5;09.juil;5;5;NA;NA;NA;NA;NA;NA;NA;NA
